Key,Text
QUEST_CRAFTSMANSBEGINNINGS_DESC,Inizia il tuo cammino da artigiano costruendo un Banco da lavoro nel Santuario.
QUEST_CRAFTSMANSBEGINNINGS_NAME,Gli inizi dell'artigiano
QUEST_CRAFTSMANSBEGINNINGS_TASKGROUP_0_DESC,Raccogli i materiali
QUEST_CRAFTSMANSBEGINNINGS_TASKGROUP_0_TASK_0,Trova Tavole di Pino nelle Terre coltivate
QUEST_CRAFTSMANSBEGINNINGS_TASKGROUP_1_DESC,Costruisci un Banco da lavoro
QUEST_CRAFTSMANSBEGINNINGS_TASKGROUP_1_TASK_0,Costruisci un Banco da lavoro e interagisci con esso
QUEST_CRAFTSMANSBEGINNINGS_TASKGROUP_2_DESC,Costruisci un Tavolo d'alchimia
QUEST_CRAFTSMANSBEGINNINGS_TASKGROUP_2_TASK_0,Costruisci un Tavolo d'alchimia e interagisci con esso
QUEST_CRAFTSMANSBEGINNINGS_TASKGROUP_3_DESC,Migliora una Pozione
QUEST_CRAFTSMANSBEGINNINGS_TASKGROUP_3_TASK_0,Crea un Estratto Debole di Salute +1 a un Tavolo d'alchimia
QUEST_CROWNOFTHORNS_DESC,Affronta il Re della Foresta.
QUEST_CROWNOFTHORNS_NAME,Corona di spine
QUEST_CROWNOFTHORNS_TASKGROUP_0_DESC,Sblocca la porta
QUEST_CROWNOFTHORNS_TASKGROUP_0_TASK_0,Sblocca il sentiero verso il Re della Foresta
QUEST_CROWNOFTHORNS_TASKGROUP_1_DESC,Inizia la prova
QUEST_CROWNOFTHORNS_TASKGROUP_1_TASK_0,Entra nel Sentiero della Foresta
QUEST_CROWNOFTHORNS_TASKGROUP_10_DESC,Fatti strada nella corruzione
QUEST_CROWNOFTHORNS_TASKGROUP_10_TASK_0,Uccidi i mostri per aprire la via
QUEST_CROWNOFTHORNS_TASKGROUP_11_DESC,Prosegui la prova
QUEST_CROWNOFTHORNS_TASKGROUP_11_TASK_0,Prosegui lungo il sentiero
QUEST_CROWNOFTHORNS_TASKGROUP_12_DESC,Fatti strada nella corruzione
QUEST_CROWNOFTHORNS_TASKGROUP_12_TASK_0,Uccidi i mostri per aprire la via
QUEST_CROWNOFTHORNS_TASKGROUP_13_DESC,Prosegui la prova
QUEST_CROWNOFTHORNS_TASKGROUP_13_TASK_0,Prosegui lungo il sentiero
QUEST_CROWNOFTHORNS_TASKGROUP_14_DESC,Affronta il Re della Foresta
QUEST_CROWNOFTHORNS_TASKGROUP_14_TASK_0,Parla con il Re della Foresta
QUEST_CROWNOFTHORNS_TASKGROUP_15_DESC,Uccidi il Re
QUEST_CROWNOFTHORNS_TASKGROUP_15_TASK_0,Sconfiggi il Re della Foresta corrotto
QUEST_CROWNOFTHORNS_TASKGROUP_16_DESC,Consultati con Aelwynor
QUEST_CROWNOFTHORNS_TASKGROUP_16_TASK_0,Parla con il Re della Foresta
QUEST_CROWNOFTHORNS_TASKGROUP_2_DESC,Fatti strada nella corruzione
QUEST_CROWNOFTHORNS_TASKGROUP_2_TASK_0,Uccidi i mostri per aprire la via
QUEST_CROWNOFTHORNS_TASKGROUP_3_DESC,Prosegui la prova
QUEST_CROWNOFTHORNS_TASKGROUP_3_TASK_0,Prosegui lungo il sentiero
QUEST_CROWNOFTHORNS_TASKGROUP_4_DESC,Fatti strada nella corruzione
QUEST_CROWNOFTHORNS_TASKGROUP_4_TASK_0,Uccidi i mostri per aprire la via
QUEST_CROWNOFTHORNS_TASKGROUP_5_DESC,Prosegui la prova
QUEST_CROWNOFTHORNS_TASKGROUP_5_TASK_0,Prosegui lungo il sentiero
QUEST_CROWNOFTHORNS_TASKGROUP_6_DESC,Fatti strada nella corruzione
QUEST_CROWNOFTHORNS_TASKGROUP_6_TASK_0,Uccidi i mostri per aprire la via
QUEST_CROWNOFTHORNS_TASKGROUP_7_DESC,Prosegui la prova
QUEST_CROWNOFTHORNS_TASKGROUP_7_TASK_0,Prosegui lungo il sentiero
QUEST_CROWNOFTHORNS_TASKGROUP_8_DESC,Fatti strada nella corruzione
QUEST_CROWNOFTHORNS_TASKGROUP_8_TASK_0,Uccidi i mostri per aprire la via
QUEST_CROWNOFTHORNS_TASKGROUP_9_DESC,Prosegui la prova
QUEST_CROWNOFTHORNS_TASKGROUP_9_TASK_0,Prosegui lungo il sentiero
QUEST_CULLTHECAMP_DESC,Assalta il Campo di Northcut e indebolisci i goblin.
QUEST_CULLTHECAMP_NAME,Assalto al campo
QUEST_CULLTHECAMP_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_CULLTHECAMP_TASKGROUP_0_TASK_0,Uccidi i Goblin Squartatori
QUEST_CULLTHECAMP_TASKGROUP_0_TASK_1,Uccidi i Goblin Flaskrat
QUEST_DANGEROUSTOY_DESC,Aiuta un padre in difficoltà.
QUEST_DANGEROUSTOY_NAME,Un giocattolo pericoloso
QUEST_DANGEROUSTOY_TASKGROUP_0_DESC,Parla con il padre
QUEST_DANGEROUSTOY_TASKGROUP_0_TASK_0,Parla con il padre
QUEST_DANGEROUSTOY_TASKGROUP_1_DESC,Trova il giocattolo
QUEST_DANGEROUSTOY_TASKGROUP_1_TASK_0,Trova il giocattolo
QUEST_DANGEROUSTOY_TASKGROUP_2_DESC,Uccidi gli assalitori
QUEST_DANGEROUSTOY_TASKGROUP_2_TASK_0,Uccidi i goblin che ti hanno teso l'imboscata
QUEST_DANGEROUSTOY_TASKGROUP_3_DESC,Torna dal padre
QUEST_DANGEROUSTOY_TASKGROUP_3_TASK_0,Riporta il giocattolo al padre
QUEST_DEEPMIRACLE_DESC,Raccogli le piante esotiche.
QUEST_DEEPMIRACLE_NAME,Miracolo nelle profondità
QUEST_DEEPMIRACLE_TASKGROUP_0_DESC,Raccogli le piante
QUEST_DEEPMIRACLE_TASKGROUP_0_TASK_0,Raccogli la pianta segreta
QUEST_DROOPKINGBOUNTY_DESC,Abbatti il Re Droop prima che la sua progenie sommerga i campi.
QUEST_DROOPKINGBOUNTY_NAME,Taglia sul Re Droop
QUEST_DROOPKINGBOUNTY_TASKGROUP_0_DESC,Uccidi il Re Droop
QUEST_DROOPKINGBOUNTY_TASKGROUP_0_TASK_0,Uccidi il Re Droop
QUEST_DRYADLORE1I_DESC,Indaga sull'insolita Driade.
QUEST_DRYADLORE1I_NAME,Ricordi incorruttibili
QUEST_DRYADLORE1I_TASKGROUP_0_DESC,Uccidi i Lupi
QUEST_DRYADLORE1I_TASKGROUP_0_TASK_0,Uccidi i Lupi
QUEST_DRYADLORE1I_TASKGROUP_1_DESC,Esamina la Driade
QUEST_DRYADLORE1I_TASKGROUP_1_TASK_0,Indaga sull'insolita Driade
QUEST_DRYADLORE1II_DESC,Indaga sull'insolita Driade.
QUEST_DRYADLORE1II_NAME,Ricordi incorruttibili
QUEST_DRYADLORE1II_TASKGROUP_0_DESC,Uccidi i Lupi
QUEST_DRYADLORE1II_TASKGROUP_0_TASK_0,Uccidi i Lupi
QUEST_DRYADLORE1II_TASKGROUP_1_DESC,Esamina la Driade
QUEST_DRYADLORE1II_TASKGROUP_1_TASK_0,Indaga sull'insolita Driade
QUEST_EMBERBLOOMSNEEDED_DESC,Porta degli Emberbloom a Saqi per ravvivare i pasti della gilda.
QUEST_EMBERBLOOMSNEEDED_NAME,Richiesta di Emberbloom
QUEST_EMBERBLOOMSNEEDED_TASKGROUP_0_DESC,Dona Emberbloom
QUEST_EMBERBLOOMSNEEDED_TASKGROUP_0_TASK_0,Dona Emberbloom alla Bacheca degli incarichi
QUEST_FALSELEAD_DESC,Aiuta Eldorian a indagare su una falsa pista.
QUEST_FALSELEAD_NAME,Falsa pista
QUEST_FALSELEAD_TASKGROUP_0_DESC,Salva Eldorian
QUEST_FALSELEAD_TASKGROUP_0_TASK_0,Trova Eldorian nella radura
QUEST_FALSELEAD_TASKGROUP_1_DESC,Aiuta Eldorian
QUEST_FALSELEAD_TASKGROUP_1_TASK_0,Presta le prime cure a Eldorian
QUEST_FALSELEAD_TASKGROUP_2_DESC,Distruggi il Cuore corrotto
QUEST_FALSELEAD_TASKGROUP_2_TASK_0,Distruggi il Cuore corrotto e metti al sicuro la radura
QUEST_FALSELEAD_TASKGROUP_3_DESC,Affronta Eldorian
QUEST_FALSELEAD_TASKGROUP_3_TASK_0,Affronta Eldorian
QUEST_FALSESECURITYI_DESC,Aiuta l'avventuriero colto di sorpresa.
QUEST_FALSESECURITYI_NAME,Falsa sicurezza I
QUEST_FALSESECURITYI_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_FALSESECURITYI_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_FALSESECURITYII_DESC,Aiuta l'avventuriero colto di sorpresa.
QUEST_FALSESECURITYII_NAME,Falsa sicurezza II
QUEST_FALSESECURITYII_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_FALSESECURITYII_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_FALSESECURITYIII_DESC,Aiuta l'avventuriero colto di sorpresa.
QUEST_FALSESECURITYIII_NAME,Falsa sicurezza III
QUEST_FALSESECURITYIII_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_FALSESECURITYIII_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_FATHERSLASTREQUEST_DESC,Hai trovato dei lupi che divorano un profugo morto.
QUEST_FATHERSLASTREQUEST_NAME,L'ultima richiesta di un padre
QUEST_FATHERSLASTREQUEST_TASKGROUP_0_DESC,Libera il campo
QUEST_FATHERSLASTREQUEST_TASKGROUP_0_TASK_0,Uccidi i Lupi
QUEST_FATHERSLASTREQUEST_TASKGROUP_1_DESC,Esamina il campo
QUEST_FATHERSLASTREQUEST_TASKGROUP_1_TASK_0,Esamina il corpo
QUEST_FATHERSLASTREQUEST_TASKGROUP_2_DESC,Consegna il biglietto
QUEST_FATHERSLASTREQUEST_TASKGROUP_2_TASK_0,Trova la moglie dell'uomo nel Villaggio di Earlwood e consegnale il biglietto
QUEST_FINDTHEMISSING_DESC,Perlustra gli avamposti e salva i superstiti dispersi.
QUEST_FINDTHEMISSING_NAME,La ricerca dei dispersi
QUEST_FINDTHEMISSING_TASKGROUP_0_DESC,Perlustra gli avamposti vicini
QUEST_FINDTHEMISSING_TASKGROUP_0_TASK_0,Libera l'avamposto a nordovest saccheggiato e cerca eventuali superstiti
QUEST_FINDTHEMISSING_TASKGROUP_0_TASK_1,Libera l'avamposto a nordest saccheggiato e cerca eventuali superstiti
QUEST_FINDTHEMISSING_TASKGROUP_1_DESC,Perlustra l'avamposto a nord
QUEST_FINDTHEMISSING_TASKGROUP_1_TASK_0,Libera l'avamposto a nord saccheggiato e cerca eventuali superstiti
QUEST_FINDTHEMISSING_TASKGROUP_2_DESC,Salva i superstiti
QUEST_FINDTHEMISSING_TASKGROUP_2_TASK_0,Salva i superstiti e mandali al campo
QUEST_FIRSTDEFENSE_DESC,Aiuta Basilton a raggiungere Earlwood.
QUEST_FIRSTDEFENSE_NAME,La prima difesa
QUEST_FIRSTDEFENSE_TASKGROUP_0_DESC,Ritira il materiale da Tamsin
QUEST_FIRSTDEFENSE_TASKGROUP_0_TASK_0,Ritira i pali protettivi e la resina da Tamsin
QUEST_FIRSTDEFENSE_TASKGROUP_1_DESC,Posiziona le protezioni
QUEST_FIRSTDEFENSE_TASKGROUP_1_TASK_0,Posiziona la prima protezione
QUEST_FIRSTDEFENSE_TASKGROUP_1_TASK_1,Posiziona la seconda protezione
QUEST_FIRSTDEFENSE_TASKGROUP_2_DESC,Posiziona l'ultima protezione
QUEST_FIRSTDEFENSE_TASKGROUP_2_TASK_0,Posiziona l'ultima protezione
QUEST_FIRSTDEFENSE_TASKGROUP_3_DESC,Difendi il boschetto
QUEST_FIRSTDEFENSE_TASKGROUP_3_TASK_0,Mantieni la posizione e respingi l'attacco dei goblin
QUEST_FIRSTDEFENSE_TASKGROUP_4_DESC,Fai rapporto a Basilton
QUEST_FIRSTDEFENSE_TASKGROUP_4_TASK_0,Parla con Basilton per confermare che il boschetto resiste
QUEST_FIRSTPROBE_DESC,Rispondi alla richiesta d'aiuto di Rahaner.
QUEST_FIRSTPROBE_NAME,La prima incursione
QUEST_FIRSTPROBE_TASKGROUP_0_DESC,Respingi l'assalto dei goblin
QUEST_FIRSTPROBE_TASKGROUP_0_TASK_0,Spezza l'assalto dei goblin al recinto nord
QUEST_FIRSTPROBE_TASKGROUP_1_DESC,Aiuta con le riparazioni
QUEST_FIRSTPROBE_TASKGROUP_1_TASK_0,Difendi il recinto sud durante le riparazioni
QUEST_FIRSTPROBE_TASKGROUP_2_DESC,Fai rapporto a Rahaner
QUEST_FIRSTPROBE_TASKGROUP_2_TASK_0,Fai rapporto a Rahaner
QUEST_FOODSCRAPSREQUEST_DESC,Dona mele e carne in più per i pasti caldi di Saqi.
QUEST_FOODSCRAPSREQUEST_NAME,Richiesta di avanzi
QUEST_FOODSCRAPSREQUEST_TASKGROUP_0_DESC,Raccogli gli avanzi
QUEST_FOODSCRAPSREQUEST_TASKGROUP_0_TASK_0,Dona Mele e Carne di Bestiola alla Bacheca degli incarichi
QUEST_FORESTBLESSING_DESC,Raccogli le piante esotiche.
QUEST_FORESTBLESSING_NAME,Benedizione della foresta
QUEST_FORESTBLESSING_TASKGROUP_0_DESC,Raccogli le piante
QUEST_FORESTBLESSING_TASKGROUP_0_TASK_0,Raccogli la pianta segreta
QUEST_FORESTDANGERSOPT1_DESC,Aiuta l'avventuriero caduto nell'imboscata.
QUEST_FORESTDANGERSOPT1_NAME,I pericoli della foresta
QUEST_FORESTDANGERSOPT1_TASKGROUP_0_DESC,Salva l'avventuriero
QUEST_FORESTDANGERSOPT1_TASKGROUP_0_TASK_0,Salva l'avventuriero dai Lupi
QUEST_FORESTDANGERSOPT1_TASKGROUP_1_DESC,Parla con l'avventuriero
QUEST_FORESTDANGERSOPT1_TASKGROUP_1_TASK_0,Parla con l'avventuriero
QUEST_FORESTDANGERSOPT2_DESC,Scopri cos'è successo all'avventuriero.
QUEST_FORESTDANGERSOPT2_NAME,I pericoli della foresta
QUEST_FORESTDANGERSOPT2_TASKGROUP_0_DESC,Perquisisci il cadavere
QUEST_FORESTDANGERSOPT2_TASKGROUP_0_TASK_0,Perquisisci il cadavere dell'avventuriero
QUEST_GARDENMEET_DESC,Aiuta il Golem della Foresta.
QUEST_GARDENMEET_NAME,Incontro in giardino
QUEST_GARDENMEET_TASKGROUP_0_DESC,Affronta Befr
QUEST_GARDENMEET_TASKGROUP_0_TASK_0,Chiedi a Befr dei fertilizzanti
QUEST_GARDENMEET_TASKGROUP_1_DESC,Respingi i rinforzi
QUEST_GARDENMEET_TASKGROUP_1_TASK_0,Uccidi il goblin per recuperare i fertilizzanti rubati
QUEST_GARDENMEET_TASKGROUP_2_DESC,Recupera i fertilizzanti
QUEST_GARDENMEET_TASKGROUP_2_TASK_0,Riprendi i fertilizzanti
QUEST_GARDENMEET_TASKGROUP_3_DESC,Torna da Basilton
QUEST_GARDENMEET_TASKGROUP_3_TASK_0,Torna da Basilton
QUEST_GIANTSTRENCH_DESC,Poni fine al conflitto tra i goblin e le forze della foresta.
QUEST_GIANTSTRENCH_NAME,La Trincea del Gigante
QUEST_GIANTSTRENCH_TASKGROUP_0_DESC,Sconfiggi i capi
QUEST_GIANTSTRENCH_TASKGROUP_0_TASK_0,Libera il campo di guerra nella Trincea del Gigante
QUEST_GIANTSTRENCH_TASKGROUP_0_TASK_1,Sconfiggi i capi dei Goblin
QUEST_GOBLINACADEMICI_DESC,Recupera gli appunti dello studioso goblin.
QUEST_GOBLINACADEMICI_NAME,Lo studioso goblin I
QUEST_GOBLINACADEMICI_TASKGROUP_0_DESC,Recupera gli appunti
QUEST_GOBLINACADEMICI_TASKGROUP_0_TASK_0,Trova il primo appunto
QUEST_GOBLINACADEMICI_TASKGROUP_0_TASK_1,Trova il secondo appunto
QUEST_GOBLINACADEMICI_TASKGROUP_0_TASK_2,Trova il terzo appunto
QUEST_GOBLINACADEMICII_DESC,Recupera gli appunti dello studioso goblin.
QUEST_GOBLINACADEMICII_NAME,Lo studioso goblin II
QUEST_GOBLINACADEMICII_TASKGROUP_0_DESC,Recupera gli appunti
QUEST_GOBLINACADEMICII_TASKGROUP_0_TASK_0,Trova il primo appunto
QUEST_GOBLINACADEMICII_TASKGROUP_0_TASK_1,Trova il secondo appunto
QUEST_GOBLINACADEMICII_TASKGROUP_0_TASK_2,Trova il terzo appunto
QUEST_GOBLINACADEMICIII_DESC,Recupera gli appunti dello studioso goblin.
QUEST_GOBLINACADEMICIII_NAME,Lo studioso goblin III
QUEST_GOBLINACADEMICIII_TASKGROUP_0_DESC,Recupera gli appunti
QUEST_GOBLINACADEMICIII_TASKGROUP_0_TASK_0,Trova il settimo appunto
QUEST_GOBLINACADEMICIII_TASKGROUP_0_TASK_1,Trova l'ottavo appunto
QUEST_GOBLINACADEMICIII_TASKGROUP_0_TASK_2,Trova il nono appunto
QUEST_GOBLINSFIREWORKSCEREMONY_DESC,Metti fine alla cerimonia pirotecnica dei goblin.
QUEST_GOBLINSFIREWORKSCEREMONY_NAME,La cerimonia pirotecnica dei goblin
QUEST_GOBLINSFIREWORKSCEREMONY_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_GOBLINSFIREWORKSCEREMONY_TASKGROUP_0_TASK_0,Interrompi la sospetta cerimonia dei Flaskrat
QUEST_GOBLINSFIREWORKSCEREMONY_TASKGROUP_1_DESC,Sconfiggi Gotburg
QUEST_GOBLINSFIREWORKSCEREMONY_TASKGROUP_1_TASK_0,Sconfiggi Gotburg l'Ustionato
QUEST_GOBLINWARZONE_DESC,Poni fine al conflitto tra i goblin e le forze della foresta.
QUEST_GOBLINWARZONE_NAME,Zona di guerra dei goblin
QUEST_GOBLINWARZONE_TASKGROUP_0_DESC,Sconfiggi i capi
QUEST_GOBLINWARZONE_TASKGROUP_0_TASK_0,Libera la zona di guerra dei goblin
QUEST_GOBLINWARZONE_TASKGROUP_0_TASK_1,Sconfiggi il Goblin Picchiatore
QUEST_GOODDAUGHTERS_DESC,Indaga sulle Driadi diverse dalle altre.
QUEST_GOODDAUGHTERS_NAME,Brave figlie
QUEST_GOODDAUGHTERS_TASKGROUP_0_DESC,Uccidi i mostri
QUEST_GOODDAUGHTERS_TASKGROUP_0_TASK_0,Uccidi i mostri attorno alle Driadi
QUEST_GOODDAUGHTERS_TASKGROUP_1_DESC,Ascolta le Driadi
QUEST_GOODDAUGHTERS_TASKGROUP_1_TASK_0,Ascolta gli ultimi sussurri delle Driadi
QUEST_GOODINCHAOS_DESC,Raccogli la pianta miracolosa.
QUEST_GOODINCHAOS_NAME,Il bene nel caos
QUEST_GOODINCHAOS_TASKGROUP_0_DESC,Raccogli le piante
QUEST_GOODINCHAOS_TASKGROUP_0_TASK_0,Raccogli la pianta miracolosa
QUEST_GOTBURGBOUNTY_DESC,Finisci Gotburg l'Ustionato.
QUEST_GOTBURGBOUNTY_NAME,Taglia su Gotburg
QUEST_GOTBURGBOUNTY_TASKGROUP_0_DESC,Uccidi Gotburg
QUEST_GOTBURGBOUNTY_TASKGROUP_0_TASK_0,Uccidi Gotburg l'Ustionato
QUEST_HEAVYRAIN_DESC,Uccidi i Droop che sciamano nella zona.
QUEST_HEAVYRAIN_NAME,Pioggia battente
QUEST_HEAVYRAIN_TASKGROUP_0_DESC,Uccidi i Droop
QUEST_HEAVYRAIN_TASKGROUP_0_TASK_0,Uccidi i Droop
QUEST_HEAVYRAIN_TASKGROUP_1_DESC,Sconfiggi il Re Droop
QUEST_HEAVYRAIN_TASKGROUP_1_TASK_0,Sconfiggi il Re Droop
QUEST_HEIRLOOMINTHELOOM_DESC,Procurati un fiore per Tamsin Fairweather.
QUEST_HEIRLOOMINTHELOOM_NAME,Un cimelio al telaio
QUEST_HEIRLOOMINTHELOOM_TASKGROUP_0_DESC,Procurati il Glimmerflax
QUEST_HEIRLOOMINTHELOOM_TASKGROUP_0_TASK_0,Trova il Glimmerflax per Tamsin
QUEST_HEIRLOOMINTHELOOM_TASKGROUP_1_DESC,Uccidi gli assalitori
QUEST_HEIRLOOMINTHELOOM_TASKGROUP_1_TASK_0,Uccidi gli assalitori e fuggi con il Glimmerflax
QUEST_HEIRLOOMINTHELOOM_TASKGROUP_2_DESC,Fai rapporto a Tamsin
QUEST_HEIRLOOMINTHELOOM_TASKGROUP_2_TASK_0,Consegna il Glimmerflax a Tamsin
QUEST_HEROINDANGEROPT1_DESC,Aiuta l'avventuriero caduto nell'imboscata.
QUEST_HEROINDANGEROPT1_NAME,Eroe in pericolo
QUEST_HEROINDANGEROPT1_TASKGROUP_0_DESC,Salva l'avventuriero
QUEST_HEROINDANGEROPT1_TASKGROUP_0_TASK_0,Salva l'avventuriero dai Lupi
QUEST_HEROINDANGEROPT1_TASKGROUP_1_DESC,Parla con l'avventuriero
QUEST_HEROINDANGEROPT1_TASKGROUP_1_TASK_0,Parla con l'avventuriero
QUEST_HEROINDANGEROPT2_DESC,Scopri cos'è successo all'avventuriero.
QUEST_HEROINDANGEROPT2_NAME,Eroe in pericolo
QUEST_HEROINDANGEROPT2_TASKGROUP_0_DESC,Perquisisci il cadavere
QUEST_HEROINDANGEROPT2_TASKGROUP_0_TASK_0,Perquisisci il cadavere dell'avventuriero
QUEST_HIGHPRIESTESSBOUNTY_DESC,Ferma il rituale della Somma Sacerdotessa presso la pozza maledetta.
QUEST_HIGHPRIESTESSBOUNTY_NAME,Taglia sulla Somma Sacerdotessa
QUEST_HIGHPRIESTESSBOUNTY_TASKGROUP_0_DESC,Uccidi la Somma Sacerdotessa
QUEST_HIGHPRIESTESSBOUNTY_TASKGROUP_0_TASK_0,Uccidi la Somma Sacerdotessa Althaea del Tirathlan
QUEST_HOARDKINGSFALL_DESC,Assalta il covo dei goblin ed elimina il Re del Tesoro.
QUEST_HOARDKINGSFALL_NAME,La caduta del Re del Tesoro
QUEST_HOARDKINGSFALL_TASKGROUP_0_DESC,Ritira l'esplosivo
QUEST_HOARDKINGSFALL_TASKGROUP_0_TASK_0,Ritira l'esplosivo di Tamsin al campo
QUEST_HOARDKINGSFALL_TASKGROUP_1_DESC,Sfonda il cancello all'imboccatura della caverna
QUEST_HOARDKINGSFALL_TASKGROUP_1_TASK_0,Sfonda il cancello all'imboccatura della caverna
QUEST_HOARDKINGSFALL_TASKGROUP_2_DESC,Fatti strada nelle Sale del Tesoro
QUEST_HOARDKINGSFALL_TASKGROUP_2_TASK_0,Fatti strada nelle caverne e uccidi il Re del Tesoro
QUEST_HOARDKINGSFALL_TASKGROUP_3_DESC,Fai rapporto ad Alaric
QUEST_HOARDKINGSFALL_TASKGROUP_3_TASK_0,Fai rapporto ad Alaric
QUEST_HOLDTHEFORD_DESC,Metti al sicuro il guado di Wildwood.
QUEST_HOLDTHEFORD_NAME,La difesa del guado
QUEST_HOLDTHEFORD_TASKGROUP_0_DESC,Tendi la corda
QUEST_HOLDTHEFORD_TASKGROUP_0_TASK_0,Tendi la corda
QUEST_HOLDTHEFORD_TASKGROUP_1_DESC,Proteggi la corda
QUEST_HOLDTHEFORD_TASKGROUP_1_TASK_0,Difendi la corda dai Goblin
QUEST_HOMEUPLIFT_DESC,Segui i consigli di Befr per ampliare la tua base.
QUEST_HOMEUPLIFT_NAME,Migliorie domestiche
QUEST_HOMEUPLIFT_TASKGROUP_0_DESC,Prima le fondazioni
QUEST_HOMEUPLIFT_TASKGROUP_0_TASK_0,Costruisci Fondazioni di Pino nel Santuario
QUEST_HOMEUPLIFT_TASKGROUP_1_DESC,Poi i muri
QUEST_HOMEUPLIFT_TASKGROUP_1_TASK_0,Costruisci Muri di Pino sopra le fondazioni
QUEST_HOMEUPLIFT_TASKGROUP_2_DESC,Infine i servizi
QUEST_HOMEUPLIFT_TASKGROUP_2_TASK_0,Costruisci un Centro Servizi e interagisci con esso
QUEST_HORDEKINGSBOUNTY_DESC,Irrompi nelle Caverne dei Goblin e uccidi il Re del Tesoro.
QUEST_HORDEKINGSBOUNTY_NAME,Taglia sul Re del Tesoro
QUEST_HORDEKINGSBOUNTY_TASKGROUP_0_DESC,Insegui il Re del Tesoro
QUEST_HORDEKINGSBOUNTY_TASKGROUP_0_TASK_0,Fatti strada nelle caverne e uccidi il Re del Tesoro
QUEST_INJUREDADVENTURERS_DESC,"Hai incontrato due avventurieri, uno dei quali sembra ferito."
QUEST_INJUREDADVENTURERS_NAME,Avventurieri feriti
QUEST_INJUREDADVENTURERS_TASKGROUP_0_DESC,Controlla come stanno gli avventurieri
QUEST_INJUREDADVENTURERS_TASKGROUP_0_TASK_0,Parla con gli avventurieri
QUEST_INJUREDADVENTURERS_TASKGROUP_1_DESC,Imboscata
QUEST_INJUREDADVENTURERS_TASKGROUP_1_TASK_0,Uccidi gli assalitori
QUEST_INVADINGBEASTWARDEN_DESC,Una Custode delle Bestie impazzita ha invaso la foresta vicino alla strada principale.
QUEST_INVADINGBEASTWARDEN_NAME,L'invasione della Custode delle Bestie
QUEST_INVADINGBEASTWARDEN_TASKGROUP_0_DESC,Dai la caccia alla Custode delle Bestie
QUEST_INVADINGBEASTWARDEN_TASKGROUP_0_TASK_0,Uccidi la Custode delle Bestie e il suo branco
QUEST_JUICYAMBUSH_DESC,Salva i profughi caduti nell'imboscata.
QUEST_JUICYAMBUSH_NAME,Un'imboscata succosa
QUEST_JUICYAMBUSH_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_JUICYAMBUSH_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_JUICYAMBUSH_TASKGROUP_1_DESC,Parla con i profughi
QUEST_JUICYAMBUSH_TASKGROUP_1_TASK_0,Parla con i profughi
QUEST_KEYSOFBARKANDSTONE_DESC,Aiuta Tamsin ad armonizzare le pietre protettive a guardia dell'accesso alla foresta.
QUEST_KEYSOFBARKANDSTONE_NAME,Chiavi di corteccia e pietra
QUEST_KEYSOFBARKANDSTONE_TASKGROUP_0_DESC,Parla con Tamsin
QUEST_KEYSOFBARKANDSTONE_TASKGROUP_0_TASK_0,Chiedi a Tamsin del sentiero bloccato verso il Trono della Foresta
QUEST_KEYSOFBARKANDSTONE_TASKGROUP_1_DESC,Bonifica la zona pericolosa
QUEST_KEYSOFBARKANDSTONE_TASKGROUP_1_TASK_0,Raccogli la linfa dell'albero antico
QUEST_KEYSOFBARKANDSTONE_TASKGROUP_1_TASK_1,Raccogli la gemma del custode
QUEST_KEYSOFBARKANDSTONE_TASKGROUP_1_TASK_2,Raccogli l'acqua toccata dalle driadi
QUEST_KEYSOFBARKANDSTONE_TASKGROUP_2_DESC,Armonizza le pietre protettive
QUEST_KEYSOFBARKANDSTONE_TASKGROUP_2_TASK_0,Armonizza la prima pietra protettiva
QUEST_KEYSOFBARKANDSTONE_TASKGROUP_2_TASK_1,Armonizza la seconda pietra protettiva
QUEST_KINDNESSLEDGER_DESC,Aiuta Tamsin con il problema del rivenditore.
QUEST_KINDNESSLEDGER_NAME,Il registro della gentilezza
QUEST_KINDNESSLEDGER_TASKGROUP_0_DESC,Indaga nel villaggio
QUEST_KINDNESSLEDGER_TASKGROUP_0_TASK_0,Ottieni il primo indizio sul luogo
QUEST_KINDNESSLEDGER_TASKGROUP_0_TASK_1,Ottieni altri indizi sul luogo
QUEST_KINDNESSLEDGER_TASKGROUP_0_TASK_2,Ottieni l'ultimo indizio sul luogo
QUEST_KINDNESSLEDGER_TASKGROUP_1_DESC,Recupera le merci
QUEST_KINDNESSLEDGER_TASKGROUP_1_TASK_0,Recupera le merci
QUEST_KINDNESSLEDGER_TASKGROUP_2_DESC,Respingi l'imboscata dei goblin
QUEST_KINDNESSLEDGER_TASKGROUP_2_TASK_0,Difendi le merci dall'imboscata dei goblin
