Key,Text
NPC_ALARIC_RESPONSE_b21233cd-d3a4-45a3-9dae-2f368691bb2e,"""Bene. Ha il senno di fermarsi quando la terra stessa gli si rivolta contro.""\n\n\n\n*Lo sguardo di Alaric si incupisce, come al ricordo di un passato terribile.*\n\n""Se è così vicino alla fonte e i Goblin lo incalzano, allora starà cercando la loro base e il loro re. Ha ragione. Non marceremo sulla Corruzione con un'orda alle spalle."""
NPC_ALARIC_RESPONSE_b43274ce-4a26-4d42-9a0e-f872da3a36b8,"""Progenie di Akolasis, esseri di pura Indulgenza. Esistono per consumare. Ogni cosa: cibo, oggetti, persino l'un l'altro. Se ti vedono senza forze e senza modo di reagire, ti divoreranno senza pensarci. Ecco perché ridono. Quel pensiero non li abbandona mai, e li riempie di gioia. Consumando, crescono e cambiano. Un re… aspettati qualcosa di mostruoso."""
NPC_ALARIC_RESPONSE_b4621ff9-0f5f-4de3-894d-4d0dbfb3eab3,"“Non sono un cuoco, ma ogni cacciatore degno del nome conosce lo Stufato del Cacciatore.”\n\n“Carne di Bestiola, Gelatina di Droop e Carne di Bestia, cotte su un fornello a legna. Ti terrà in piedi.”\n\n“Se hai poco tempo, la carne cruda ti terrà in vita. Sgradevole, ma serve allo scopo.”"
NPC_ALARIC_RESPONSE_b7f1e583-3c1e-400e-9c88-c2f747ebfd42,"*Alaric annuisce con pacata approvazione, chinando appena il capo.*\n\n“Buona fortuna, Viandante. Torna sulle tue gambe.”"
NPC_ALARIC_RESPONSE_ba2f9672-e963-4df8-9f6e-04058a1a1f14,"“Troverai Befr vicino al suo carro, qui fuori. Fra sorrisi e risate, è difficile non notarlo.”"
NPC_ALARIC_RESPONSE_ba6cadcf-69a8-4b52-84e3-df7917d995fd,"""Il Mulino di Haylor è la tenuta della famiglia Haylor, una delle più illustri del Villaggio di Earlwood, e una delle sue maggiori fonti di prodotti agricoli. Quando i Goblin hanno invaso la zona, è stato fra i primi posti a cadere, e quel luogo è piaciuto loro particolarmente."""
NPC_ALARIC_RESPONSE_c0026bb5-4f38-4104-87c6-cbe2a051af67,"""Ho fiducia nella crescita. Il dubbio la rallenta soltanto.""\n\n\n\n*Alaric annuisce una volta, lento e sicuro.*"
NPC_ALARIC_RESPONSE_c0aaec68-048a-4aa5-90b2-5c0f43400e3e,"*Alaric non si scompone davanti alla tua schiettezza.*\n\n""Hm. Una volta Saqi mi ha detto la stessa cosa. Rideva, mentre lo diceva.""\n\n\n\n""Il cammino di Corin ormai appartiene a lui, come quello di ogni uomo. Ha un'ombra dura alle spalle. Non cattiveria. Non debolezza. Una ferita che ha imparato a portare una lama.\n\nDeve dominarla, o sarà lei a dominare lui. Se intendi chiamarlo amico, aiutalo a tenere in pugno quelle redini."""
NPC_ALARIC_RESPONSE_c2dccdb1-9b28-48ef-bb36-56eaec72676b,"“Non lo sai? La Corruzione di Sylbos è un flagello; distorce la magia stessa, piegando la volontà di tutto ciò che tocca.”\n\n“È un'arma degli Dei Oscuri, opera delle Iniquità. Sylbos la usa come il suo strumento più potente.”"
NPC_ALARIC_RESPONSE_c7bc0846-6584-4e9e-8985-8eccc1e2c3c5,"""Insegue la lingua elfica da più tempo di quanto certi bardi abbiano vissuto.""\n\n\n\n*Alaric scosta un frammento di foglia dalla mappa davanti a sé.*\n\n""Aiutandolo, hai fatto più di quanto credi. La Gilda non lo dimentica."""
NPC_ALARIC_RESPONSE_ca088060-12fa-4c4a-ab30-d5c2af3d6295,"""Allora parla con chi ha bisogno di cure. Prima ascolta, poi agisci.""\n\n\n\n*Alaric stringe un bracciale di cuoio, la voce uniforme.*\n\n""Il lavoro non aspetta."""
NPC_ALARIC_RESPONSE_caaf9cb2-a26c-4ec5-8f5f-3d5c0ceca459,"""Corin è uno dei miei amici e capitani più fidati. Lo conosco da quando era bambino. Non temo per la sua incolumità; nessun semplice Goblin o bestia potrebbe fargli del male. Ma vorrei vederlo tornare."""
NPC_ALARIC_RESPONSE_cffbee5e-d374-41ec-a505-f53c3698659f,"""Mai. Non quando contava."""
NPC_ALARIC_RESPONSE_d06af1fe-6236-44e1-905f-8f5890fae624,"*Il suo volto resta impassibile, ma lo sguardo si fa più acuto. Per un istante traspare la preoccupazione.*\n\n“La tensione con la foresta cresce da anni. Dopo l'ultima Crisi dei Goblin ci serviva legname. Abbiamo eretto mura. E questo significava tagliare più in profondità.”\n\n“Alcuni abitanti sono andati troppo oltre, alcuni per ordine del sindaco. Il legno di Treant non è legname comune. È pericoloso. È… segnato.”\n\n“Ma un'offesa non spiega ciò che sta accadendo ora. Questa è follia. Qualcosa di più oscuro muove la foresta.”"
NPC_ALARIC_RESPONSE_d15aa7ba-c83f-4322-8d56-5fff045e028a,"""Allora vali già più di gran parte di chi passa di qui.""\n\n\n\n*Alaric annuisce una volta, lento e sicuro.*"
NPC_ALARIC_RESPONSE_d3f16d4a-02ef-4226-8f69-a1a024a99556,"""La prudenza va bene, purché non rallenti la tua mano. Verifica ciò che dice, se devi, ma se i suoi rapporti sono veri, combatti al suo fianco quando comincerà il massacro. Buona fortuna, Viandante."""
NPC_ALARIC_RESPONSE_d676bf0c-87dc-462f-9f00-ce48dbd31088,"""Sentirlo dire ad alta voce mi dà un nuovo sollievo.""\n\n\n\n*Alaric studia la mappa in silenzio per un momento, poi traccia con un dito una linea fra gli alberi.*\n\n""I Goblin sono ormai divisi in bande disperse; la tempesta che portavano si è placata, per un po'. Questo ci dà un'occasione per arrivare alla radice invece di tagliare i rami. Corin ha trovato un ingresso, il vecchio Sentiero della Foresta che si snoda verso l'albero antico. Ogni segno che abbiamo indica quel luogo, e fra tutti i posti in cui la Corruzione potrebbe attecchire, è uno dei peggiori."""
NPC_ALARIC_RESPONSE_d9d4e190-963d-4de4-8545-118ad3dcfe63,"“Prendi queste pozioni. Un piccolo aiuto, ma potrebbe bastare.”\n\n""Usale con saggezza."""
NPC_ALARIC_RESPONSE_e1e07746-b08a-4112-8c2d-80406ac1f263,"""Hm? Puoi apprenderne una nuova abilità, se hai gli attributi adatti. I Libri degli incantesimi si usano in tutta Mirkea. Rivolgiti a Tamsin o Rahaner per comprarne altri."""
NPC_ALARIC_RESPONSE_e3a50c10-e60e-4418-99a4-30765d3e119c,"""Bene. Prima Tamsin, se ascolti il mio consiglio. Il rito è l'unica parte che non possiamo affrettare."""
NPC_ALARIC_RESPONSE_e3d3ab03-c730-4637-bf39-24120a95cab0,"""Tamsin è proprio dietro di me. Forse l'hai già incontrata.""\n\n""È la nostra Tessitrice di Stendardi e gestisce il Negozio della Gilda. Una ragazza piena di energia."""
NPC_ALARIC_RESPONSE_e5a0cea6-ecb7-4db0-8c28-40bb96b3d404,"""Il sostegno conta poco senza la lotta. Lui si sta guadagnando entrambi.""\n\n\n\n*Alaric si spolvera dall'avambraccio una sottile scia di polline, lo sguardo fermo nel tuo.*\n\n""Il tempo distingue chi fa sul serio dagli sciocchi. Eldorian sta ancora imparando quale dei due sarà."""
NPC_ALARIC_RESPONSE_e5d02f80-5510-4ea6-b5cc-5d7ce1a92864,"*Alaric mette da parte una mappa, indugiando con lo sguardo sulla porta principale della Sede della Gilda.*\n\n""Eldorian può sembrare esuberante, ma è più capace di quanto molti gli riconoscano. Crescendo, diventerà una persona solida."""
NPC_ALARIC_RESPONSE_e6f7c03d-2171-4d5d-9f74-9f89087b05e3,"“Rahaner di solito è nella sala comune, a meno che non sia fuori ad addestrare le reclute.”\n\n""È un Mentore della Gilda e coordina le nostre difese."""
NPC_ALARIC_RESPONSE_e90d9fb9-934e-4550-aab2-78974ae39f69,"""Una volta liberato il Re della Foresta e spezzata la Corruzione, la via si aprirà. La tua strada ti porterà oltre noi, e starà a te scegliere se tornare."""
NPC_ALARIC_RESPONSE_e9e35ea4-73ff-4331-9e8f-ece4e2122e6d,"""Ceres è la legge su cui poggia questa foresta, la sua crescita, la sua furia, il suo riposo. I suoi Re sono le sue mani. Se una di quelle mani si rivolta contro la sua opera, significa che qui la sua presa si è allentata. Non pensare che lo abbia voluto. Persino agli dèi ci si può opporre là dove la loro volontà è più tenue, e questo mi turba."""
NPC_ALARIC_RESPONSE_efe6285d-5385-4230-ae4a-a4c336c05360,"""Se giudichi in fretta, fai ancora più in fretta a eguagliare il suo coraggio. Fino ad allora, silenzio.""\n\n\n\n*Alaric si spolvera dall'avambraccio una sottile scia di polline, lo sguardo fermo nel tuo.*\n\n""Il tempo distingue chi fa sul serio dagli sciocchi. Eldorian sta ancora imparando quale dei due sarà."""
NPC_ALARIC_RESPONSE_f5433751-027f-470f-9cac-868e9c6da386,"""Grazie ancora, viandante. Lascia che la tua volontà ti guidi."""
NPC_ALARIC_RESPONSE_fb0c099e-6564-4cec-8842-7d6808e99645,"""Non dubito del prezzo pagato. Ma, come dici, il lavoro è fatto, e tu resti in piedi mentre il Re è caduto.""\n\n\n\n*Alaric studia la mappa in silenzio per un momento, poi traccia con un dito una linea fra gli alberi.*\n\n""I Goblin sono ormai divisi in bande disperse; la tempesta che portavano si è placata, per un po'. Questo ci dà un'occasione per arrivare alla radice invece di tagliare i rami. Corin ha trovato un ingresso, il vecchio Sentiero della Foresta che si snoda verso l'albero antico. Ogni segno che abbiamo indica quel luogo, e fra tutti i posti in cui la Corruzione potrebbe attecchire, è uno dei peggiori."""
NPC_ALARIC_RESPONSE_fdf38945-4f73-46fe-8ef3-2ca1f3ed49f2,"""Il coraggio ha il suo posto, e non dubito del tuo. Ma il luogo in cui qualcosa mette radici determina ciò che accade quando l'abbattiamo. Dobbiamo guardarne lucidamente il prezzo, anche mentre alziamo la lama.""\n\n\n\n*Mentre parla, Alaric abbassa lo sguardo e chiude gli occhi, come per riportare alla luce antichi ricordi.*\n\n""Il Sentiero della Foresta conduce al cuore di Wildwood, ciò che le antiche storie chiamano il Trono della Foresta. Per i giovani ormai è poco più di una favola, ma è reale eccome. Il Trono è la sede del Re della Foresta di questa regione. Si dice che questi Re siano figli diretti di Ceres stessa. Ho visto questo una sola volta in vita mia, e solo per un istante: una grazia rara per qualunque mortale. Se un essere di tale levatura è caduto preda della Corruzione, siamo sull'orlo di qualcosa di molto peggiore delle razzie dei Goblin."""
NPC_ALARIC_RESPONSE_fe523adb-640b-4006-afab-d05b26921548,"""Vedi soltanto il prossimo bersaglio. È la tua forza e il tuo difetto. Hai la volontà di colpire; un giorno forse imparerai quando non farlo."""
NPC_ALARIC_RESPONSE_fea5d73a-db48-4443-8ebf-2d16bde19f93,"""Tu la chiami arroganza. Io vedo un uomo che tiene la linea e chiede sostegno invece di morire orgoglioso e a mani vuote. Impara la differenza.""\n\n\n\n*Alaric fa un cenno verso Saqi, che sta già preparando i fagotti per il viaggio.*\n\n""Prendi ciò di cui Saqi può fare a meno e portalo alla linea di Corin. Se la Corruzione è vicina, gli starà contorcendo il terreno sotto gli stivali. Ha detto di aver trovato la fonte?"""
NPC_ALARIC_RESPONSE_fee6ab38-1b51-4889-83de-81c36aa59f17,"""La fortuna può avergli risparmiato la vita. Non lo ha sorretto negli anni successivi.""\n\n\n\n""Il cammino di Corin ormai appartiene a lui, come quello di ogni uomo. Ha un'ombra dura alle spalle. Non cattiveria. Non debolezza. Una ferita che ha imparato a portare una lama.\n\nDeve dominarla, o sarà lei a dominare lui. Se intendi chiamarlo amico, aiutalo a tenere in pugno quelle redini."""
NPC_ALARIC_RESPONSE_ff5b1571-baeb-4a86-9ab8-291f54e21f48,"""Sì. La sua è l'energia che tiene calda una taverna durante una crisi. Nessuna canzone ne parlerà, e a lei non importerebbe."""
NPC_ALARIC_TITLE,Il capo della Gilda di Earlwood
NPC_BASILTON_GREETING_00036045-d3fc-4850-a6f4-c172bfa0d474,"*Basilton è in piedi davanti alle aiuole devastate. La sua figura imponente avvolge le macerie in un silenzio pesante, come se il giardino stesso fosse ammutolito.*\n\n""I miei… i miei amici.""\n\n*La voce gli si spezza, così piccola per un essere tanto grande.*\n\n""La mia… casa."""
NPC_BASILTON_GREETING_00d2ad44-6b8c-40f6-85c4-571c1787895a,"*Basilton espira, ritrovando l'equilibrio dopo la prigionia imposta dalle driadi. Molti dei fiori sul suo corpo sono avvizziti e sfibrati.*\n\n""Amico… giungi al momento giusto. Volevano piegarmi alla loro volontà, usarmi come un'arma.""\n\n*Preme le mani sulla terra, sentendo ciò che la percorre.*\n\n""Mai, in tutti i miei anni, ho visto la gente della foresta ricorrere alla magia corrotta. Sono tempi oscuri e terribili."""
NPC_BASILTON_GREETING_24aa2568-63a5-405d-bd58-71ac5a12f817,"*Il corpo gigantesco di Basilton si muove lentamente mentre si volta verso di te. Si ferma a metà, come se cogliesse qualcosa di flebile nell'aria, poi si gira del tutto.*\n\n""Bentornato, caro amico. Mi fa piacere vederti, anche se devo ammettere che il giardino ha conosciuto giorni migliori.""\n\n*Tende una mano verso la terra, fermandosi prima di toccarla.*\n\n""Parlano ad Acorn e a me di una malattia, un veleno che serpeggia nel terreno.""\n\n*Il suo sguardo scorre attento sulle aiuole, come in attesa di una risposta.*\n\n""Le rende inquiete, persino adirate, e poi sottrae loro le forze."""
NPC_BASILTON_GREETING_401274f5-2cad-44a2-93dd-fd7bb40aa3f1,"*Gli occhi luminosi di Basilton si accendono di sollievo al tuo avvicinarsi. Il velo lucido di fango sulla sua pelle si ritira, come se la tensione sprofondasse di nuovo nella terra.*\n\n""Arrivi appena in tempo, caro amico.""\n\n*Volta lentamente il capo, in ascolto, poi scruta il giardino.*\n\n""I goblin si fanno audaci. La corruzione mostra loro soltanto la debolezza altrui, e loro seguono quella brama."""
NPC_BASILTON_GREETING_d26b876f-07e7-4436-b9d2-bac3e4f2daea,"*Davanti a te si erge una figura imponente di pietra e terra fertile, ammantata di muschio e delicati fiori selvatici. Le radici la percorrono come vene nel legno antico. Un piccolo scoiattolo sta in equilibrio sulla sua spalla senza alcun timore. Lo sguardo del golem si posa su di te, paziente e senza fretta, mentre il capo si inclina con pacato stupore.*\n\n""Acorn, guarda. Finalmente un volto nuovo. Ti trovi nel mio giardino, straniero. Sei il benvenuto. Vuoi concedere un istante a una piccola verità di foglie e vento?"""
NPC_BASILTON_GREETING_dffgddf-d3fc-4850-a6f4-c172bfa0d474,"""Acorn, il nostro nuovo amico è tornato. Bentornato."""
NPC_BASILTON_GREETING_f7f9a65c-31b8-46b2-8ea1-87aff8f8d649,"*Basilton è nel Santuario e si volta lentamente mentre parla con Acorn. I suoi occhi luminosi passano dalla pietra alla terra agli spazi aperti con mite curiosità.*\n\n""Oh, Acorn. Una nuova casa. E per di più in alto. Mi domando che cosa pensino le radici di un luogo simile.""\n\n*Ti vede avvicinarti e si raddrizza, accogliente.*\n\n""Ah, mio caro eroe. Mi fa piacere vederti. Grazie per averci condotti qui. Le ossa di questo luogo sono solide. Con le dovute cure, può diventare davvero accogliente."""
NPC_BASILTON_NAME,Basilton
NPC_BASILTON_PLAYER_0207462b-79a9-4539-8476-c07b66ebfce1_HEROIC,"Somigliano più a strumenti che a compagni, anche se il confine è sottile."
NPC_BASILTON_PLAYER_0207462b-79a9-4539-8476-c07b66ebfce1_JOKER,"Buffo, sembrano strumenti, ma la differenza con le persone è proprio poca cosa."
NPC_BASILTON_PLAYER_0207462b-79a9-4539-8476-c07b66ebfce1_SCHOLAR,"Strumenti, più che persone. Benché le due categorie si confondano più di quanto ammettiamo."
NPC_BASILTON_PLAYER_0207462b-79a9-4539-8476-c07b66ebfce1_STOIC,Sembrano più strumenti che persone. Ma anche lì cambia poco.
NPC_BASILTON_PLAYER_042bfb34-b076-48b6-a063-ef86c57b5fce_BASE,Che cos'è il Raduno della Foresta?
NPC_BASILTON_PLAYER_0874c3ee-ac43-4f97-91c0-b66d875d6ba8_HEROIC,Sprechi troppe parole per un essere fatto di terra.
NPC_BASILTON_PLAYER_0874c3ee-ac43-4f97-91c0-b66d875d6ba8_JOKER,Quante chiacchiere per un mucchio di terra.
NPC_BASILTON_PLAYER_0874c3ee-ac43-4f97-91c0-b66d875d6ba8_SCHOLAR,Ti esprimi con eccessiva loquacità per un ammasso di terriccio.
NPC_BASILTON_PLAYER_0874c3ee-ac43-4f97-91c0-b66d875d6ba8_STOIC,Parli troppo per un mucchio di fango.
NPC_BASILTON_PLAYER_0cbe03e3-bdcd-4c40-a428-1d1f0069866a_HEROIC,Dobbiamo sterminarli finché resta una speranza.
NPC_BASILTON_PLAYER_0cbe03e3-bdcd-4c40-a428-1d1f0069866a_JOKER,Facciamo fuori i goblin prima che anche la speranza tolga il disturbo.
NPC_BASILTON_PLAYER_0cbe03e3-bdcd-4c40-a428-1d1f0069866a_SCHOLAR,"I goblin vanno eliminati ora, finché le probabilità consentono di sperare."
NPC_BASILTON_PLAYER_0cbe03e3-bdcd-4c40-a428-1d1f0069866a_STOIC,Sterminiamo i goblin. Finché c'è speranza.
NPC_BASILTON_PLAYER_0f03c3e8-1fb8-4769-94b7-d4ad1c2fbe02_BASE,Perché non vai a prenderne al villaggio?
NPC_BASILTON_PLAYER_10d84df9-45f6-477f-9335-bb839f9cd0a7_HEROIC,"È un luogo orribile, soprattutto sotto l'ombra degli elfi imperiali."
NPC_BASILTON_PLAYER_10d84df9-45f6-477f-9335-bb839f9cd0a7_JOKER,"Un posto orribile. A meno che tu non sia un elfo imperiale: in quel caso, ordinaria amministrazione."
NPC_BASILTON_PLAYER_10d84df9-45f6-477f-9335-bb839f9cd0a7_SCHOLAR,"Un luogo orribile, e ancor più se a costruirlo sono stati gli elfi imperiali."
NPC_BASILTON_PLAYER_10d84df9-45f6-477f-9335-bb839f9cd0a7_STOIC,Un posto orribile. Peggio ancora se è degli elfi imperiali.
NPC_BASILTON_PLAYER_1725ae5f-9252-4bd2-a721-b3fcd2516582_HEROIC,A cosa possono servirmi delle piante in questo luogo?
NPC_BASILTON_PLAYER_1725ae5f-9252-4bd2-a721-b3fcd2516582_JOKER,Perché dovrei ingombrare il posto di piante?
NPC_BASILTON_PLAYER_1725ae5f-9252-4bd2-a721-b3fcd2516582_SCHOLAR,"E quale utilità avrebbero qui le piante, in termini pratici?"
NPC_BASILTON_PLAYER_1725ae5f-9252-4bd2-a721-b3fcd2516582_STOIC,"A che mi servono le piante, qui?"
NPC_BASILTON_PLAYER_187d37d8-2e95-4178-934b-fafa5f8ec501_HEROIC,"Benvenuto, Basilton. Che cosa hai intenzione di fare qui?"
NPC_BASILTON_PLAYER_187d37d8-2e95-4178-934b-fafa5f8ec501_JOKER,"Benvenuto, Basilton. Hai grandi progetti per questo posto?"
NPC_BASILTON_PLAYER_187d37d8-2e95-4178-934b-fafa5f8ec501_SCHOLAR,"Benvenuto, Basilton. Che cosa coltiverai per prima cosa?"
NPC_BASILTON_PLAYER_187d37d8-2e95-4178-934b-fafa5f8ec501_STOIC,"Benvenuto, Basilton. Che progetti hai?"
NPC_BASILTON_PLAYER_1b2d6f8b-cf80-41e2-b3f7-208ce78d066f_HEROIC,Cosa li ha spinti a un simile gesto?
NPC_BASILTON_PLAYER_1b2d6f8b-cf80-41e2-b3f7-208ce78d066f_JOKER,"Che gli è preso, per fare una cosa del genere?"
NPC_BASILTON_PLAYER_1b2d6f8b-cf80-41e2-b3f7-208ce78d066f_SCHOLAR,"Ma perché proprio questo? Per puro rancore, o miravano a qualcosa?"
NPC_BASILTON_PLAYER_1b2d6f8b-cf80-41e2-b3f7-208ce78d066f_STOIC,Perché l'hanno fatto?
NPC_BASILTON_PLAYER_1b91743f-f0fa-472b-a63c-f5231781c466_BASE,Cosa sai della corruzione?
NPC_BASILTON_PLAYER_1bea40c8-a342-4e70-ba91-1ade280790b2_HEROIC,"Questo doveva essere un luogo degli antichi elfi, e di grande importanza."
NPC_BASILTON_PLAYER_1bea40c8-a342-4e70-ba91-1ade280790b2_JOKER,Quindi era qui che gli antichi elfi si mettevano comodi.
NPC_BASILTON_PLAYER_1bea40c8-a342-4e70-ba91-1ade280790b2_SCHOLAR,Quasi certamente opera degli antichi elfi. Le pietre ne rivelano le consuetudini.
NPC_BASILTON_PLAYER_1bea40c8-a342-4e70-ba91-1ade280790b2_STOIC,Doveva essere un luogo degli antichi elfi.
NPC_BASILTON_PLAYER_1c490c3f-f775-46cf-bd56-905f8ca530f3_HEROIC,"Queste rovine e queste piante valgono poco, non abbastanza da giustificare il rischio."
NPC_BASILTON_PLAYER_1c490c3f-f775-46cf-bd56-905f8ca530f3_JOKER,"Insomma, rovine e un po' di verde. Non mi sembra il caso di rimetterci la pelle."
NPC_BASILTON_PLAYER_1c490c3f-f775-46cf-bd56-905f8ca530f3_SCHOLAR,Rovine e piante. Ciò che potrebbero insegnarci non giustifica il rischio.
NPC_BASILTON_PLAYER_1c490c3f-f775-46cf-bd56-905f8ca530f3_STOIC,Rovine e piante. Non vale il pericolo.
NPC_BASILTON_PLAYER_1da654c2-6be6-49c8-9b9c-fda3ff588a73_HEROIC,Mi chiedo: ha un nome?
NPC_BASILTON_PLAYER_1da654c2-6be6-49c8-9b9c-fda3ff588a73_JOKER,Ma ce l'ha almeno un nome?
NPC_BASILTON_PLAYER_1da654c2-6be6-49c8-9b9c-fda3ff588a73_SCHOLAR,Un essere pensante merita un nome. Ne ha uno?
NPC_BASILTON_PLAYER_1da654c2-6be6-49c8-9b9c-fda3ff588a73_STOIC,Ha un nome?
NPC_BASILTON_PLAYER_21ff9083-1b2a-4bf5-b586-a2ea3a0f6006_HEROIC,"Lasciali andare, golem. Rivolgi piuttosto la tua rabbia contro la corruzione."
NPC_BASILTON_PLAYER_21ff9083-1b2a-4bf5-b586-a2ea3a0f6006_JOKER,"Lasciali andare, golem. Sfoga quel caratterino sulla corruzione."
NPC_BASILTON_PLAYER_21ff9083-1b2a-4bf5-b586-a2ea3a0f6006_SCHOLAR,"Lasciali andare, golem. Il vero bersaglio è la corruzione."
NPC_BASILTON_PLAYER_21ff9083-1b2a-4bf5-b586-a2ea3a0f6006_STOIC,"Lasciali andare, golem. Rivolgi la rabbia contro la causa. Dobbiamo eliminare la corruzione."
NPC_BASILTON_PLAYER_283b9203-fdbc-434f-943d-f5cfe4be2f2e_HEROIC,"Va', che la fortuna ti assista, e non cadere di nuovo nelle loro mani."
NPC_BASILTON_PLAYER_283b9203-fdbc-434f-943d-f5cfe4be2f2e_JOKER,Va' pure. Meglio non farsi acciuffare due volte di fila.
NPC_BASILTON_PLAYER_283b9203-fdbc-434f-943d-f5cfe4be2f2e_SCHOLAR,"Va', e bada al cammino. Una seconda cattura indicherebbe una certa ricorrenza."
NPC_BASILTON_PLAYER_283b9203-fdbc-434f-943d-f5cfe4be2f2e_STOIC,"Va', allora. Buona fortuna. Non farti catturare di nuovo."
NPC_BASILTON_PLAYER_29daea74-fe2b-4298-842e-8d95fe084930_BASE,Cosa posso fare con le piante?
NPC_BASILTON_PLAYER_2c97318a-6db6-4ec5-93bd-dbd3b47b1e83_HEROIC,Eravate legati?
NPC_BASILTON_PLAYER_2c97318a-6db6-4ec5-93bd-dbd3b47b1e83_JOKER,"Lo conoscevi, o conoscevi solo le storie?"
NPC_BASILTON_PLAYER_2c97318a-6db6-4ec5-93bd-dbd3b47b1e83_SCHOLAR,"Che rapporto avevi con lui, prima di tutto questo?"
NPC_BASILTON_PLAYER_2c97318a-6db6-4ec5-93bd-dbd3b47b1e83_STOIC,Lo conoscevi?
NPC_BASILTON_PLAYER_2d93451a-5225-44b1-8ec8-9c4a9496f615_HEROIC,Non posso attardarmi a parlare con una bestia gigantesca.
NPC_BASILTON_PLAYER_2d93451a-5225-44b1-8ec8-9c4a9496f615_JOKER,Fare conversazione con una bestia gigantesca non era nei programmi di oggi.
NPC_BASILTON_PLAYER_2d93451a-5225-44b1-8ec8-9c4a9496f615_SCHOLAR,Il tempo non mi consente una conversazione con una bestia gigantesca.
NPC_BASILTON_PLAYER_2d93451a-5225-44b1-8ec8-9c4a9496f615_STOIC,Non ho tempo per parlare con una bestia gigantesca.
NPC_BASILTON_PLAYER_2e927780-1eab-45bb-b3e1-9ac5a0b8c221_HEROIC,"I goblin hanno lasciato il segno, qui."
NPC_BASILTON_PLAYER_2e927780-1eab-45bb-b3e1-9ac5a0b8c221_JOKER,"I goblin sono passati a fare una visitina, si vede."
NPC_BASILTON_PLAYER_2e927780-1eab-45bb-b3e1-9ac5a0b8c221_SCHOLAR,Opera dei goblin. I segni sono ovunque.
NPC_BASILTON_PLAYER_2e927780-1eab-45bb-b3e1-9ac5a0b8c221_STOIC,Ci sono arrivati i goblin.
NPC_BASILTON_PLAYER_2f35d498-5020-470c-beef-e68ba23a3425_HEROIC,Ci torni mai?
NPC_BASILTON_PLAYER_2f35d498-5020-470c-beef-e68ba23a3425_JOKER,"Ogni tanto ci vai, o tu e la tavoletta vi scambiate lunghi silenzi?"
NPC_BASILTON_PLAYER_2f35d498-5020-470c-beef-e68ba23a3425_SCHOLAR,Con quale frequenza torni in quel luogo?
NPC_BASILTON_PLAYER_2f35d498-5020-470c-beef-e68ba23a3425_STOIC,La visiti mai?
NPC_BASILTON_PLAYER_3203386e-42d1-4a4e-a7dc-30bda3df60f5_BASE,Quali semi potrei comprare?
NPC_BASILTON_PLAYER_3252792c-225c-4fa9-a000-494ad67cdbd1_HEROIC,È un pensiero saggio. Chi sei?
NPC_BASILTON_PLAYER_3252792c-225c-4fa9-a000-494ad67cdbd1_JOKER,"Curiosa, questa idea. E tu chi saresti?"
NPC_BASILTON_PLAYER_3252792c-225c-4fa9-a000-494ad67cdbd1_SCHOLAR,Un pensiero affascinante. Chi sei?
NPC_BASILTON_PLAYER_3252792c-225c-4fa9-a000-494ad67cdbd1_STOIC,Interessante. Chi sei?
NPC_BASILTON_PLAYER_37bf5871-fc9d-4b49-8036-2aca5e29c00e_BASE,Quanti anni hai?
NPC_BASILTON_PLAYER_3adc03f9-4c21-43c2-a37c-47600752efdf_HEROIC,Lascia che ti temano: è proprio quel timore a dimostrare la tua forza.
NPC_BASILTON_PLAYER_3adc03f9-4c21-43c2-a37c-47600752efdf_JOKER,"Le driadi ti temono. Beh, c'è chi ha una reputazione peggiore."
NPC_BASILTON_PLAYER_3adc03f9-4c21-43c2-a37c-47600752efdf_SCHOLAR,Le driadi ti temono. Il timore protegge un giardino meglio dei recinti.
NPC_BASILTON_PLAYER_3adc03f9-4c21-43c2-a37c-47600752efdf_STOIC,Le driadi ti temono. È un bene.
NPC_BASILTON_PLAYER_3ec2d0a7-514c-4a84-9b8e-84dc30e96741_HEROIC,Avresti dovuto tenerli. La carne è carne.
NPC_BASILTON_PLAYER_3ec2d0a7-514c-4a84-9b8e-84dc30e96741_JOKER,Dovevi prenderli al laccio. La cena era già lì.
NPC_BASILTON_PLAYER_3ec2d0a7-514c-4a84-9b8e-84dc30e96741_SCHOLAR,Avresti dovuto trattenerli. È raro che le provviste abbiano modo di andarsene da sole.
NPC_BASILTON_PLAYER_3ec2d0a7-514c-4a84-9b8e-84dc30e96741_STOIC,Dovevi intrappolarli. Per mangiarli più tardi.
NPC_BASILTON_PLAYER_439fad4a-9a83-46e4-9be8-8b9bd60f1103_HEROIC,Questo luogo ha una bellezza rara. Anch'io ho provato quella pace quando ci sono stato.
NPC_BASILTON_PLAYER_439fad4a-9a83-46e4-9be8-8b9bd60f1103_JOKER,"Lì mi sono sentito calmo persino io, e di solito la calma mi evita."
NPC_BASILTON_PLAYER_439fad4a-9a83-46e4-9be8-8b9bd60f1103_SCHOLAR,"Un luogo splendido. Quando vi sono stato, ho avvertito la medesima quiete."
NPC_BASILTON_PLAYER_439fad4a-9a83-46e4-9be8-8b9bd60f1103_STOIC,È un bel posto. Lì ho provato la stessa calma.
NPC_BASILTON_PLAYER_442ae0ac-8561-430c-9b9a-3594ab8809ce_HEROIC,"Lascia che appartenga al passato, e prosegui il cammino."
NPC_BASILTON_PLAYER_442ae0ac-8561-430c-9b9a-3594ab8809ce_JOKER,Meglio lasciar perdere e tirare dritto.
