NPC_BEFR_RESPONSE_4ce65f3f-66df-4fcf-b871-17731bc1b8d0	"Oh, meglio di quasi tutti, amico mio. Meglio di quasi tutti!"<x1/><x2/><x3/><x4/>*Srotola una mappa segnata dall'uso e picchietta su un sentiero tracciato con inchiostro sbiadito.*<x5/><x6/>"Lo conosco da molti anni. L'ho incontrato la prima volta che è venuto a Earlwood, e per un periodo abbiamo viaggiato insieme. Oh, quanto amo le sue canzoni. I nani sono compagni di viaggio davvero rinvigorenti, non trovi?"
NPC_BEFR_RESPONSE_4eb18059-e89c-4a4f-8f51-d19147e6e5dc	"Ah, un po' di questo e un po' di quello. Un posto così risveglia vecchi mestieri e istinti ancora più antichi."<x1/><x2/><x3/><x4/>*Apre la chiusura di una custodia d'ottone appesa al fianco del carro e posa una fiala luminosa su una cassa.*<x5/><x6/>"Ah, ma io sono soltanto un umile mercante, amico mio. Eppure vedo qualcosa di raro in te. Un cuore buono, e una parte da svolgere nella tempesta che si avvicina. Ti darò l'aiuto che posso: merci, consigli, forse qualche comodità per questa strana nuova casa."
NPC_BEFR_RESPONSE_5334e07a-27a9-4fc4-8161-987bdb62b49d	"Comincia dalle piccole cose. Offri una mano e guarda come viene stretta. Poi offrila ancora."
NPC_BEFR_RESPONSE_54136ce8-7a3e-4c0a-81d9-85e01dfe9973	"Pietra e fiume nello stesso respiro. Chiedi alla taverna e sentirai con le tue orecchie."
NPC_BEFR_RESPONSE_5f8bca76-1583-471d-8a95-2bc7f5b89919	"Gentile da parte tua dirlo! E anche accorgertene. Pochi ci riescono al primo sguardo. Le pietre ricordano."<x1/><x2/><x3/><x4/>*Volge il viso al vento, con gli occhi socchiusi.*<x5/><x6/>"Sento la magia scorrere nell'aria, qui, e proprio accanto abbiamo delle enigmatiche strutture degli Antichi. Che meraviglia! Faustas adorerebbe questo posto."
NPC_BEFR_RESPONSE_60e1d050-8bbc-421a-aff0-cfcfb947696e	"Ho ho! Questo è lo spirito giusto."<x1/><x2/>*Annuisce con energia, quasi ti congedasse con la benedizione di un artigiano.*<x3/><x4/>"Avanti, allora. Riporta il carico prima che venga calpestato, contaminato o venduto."
NPC_BEFR_RESPONSE_61e63cfa-92b6-4a60-9629-2f4dbfc412fc	"Ho ho! Amico mio, qualunque cosa accada intorno a noi, c'è sempre un motivo per essere allegri, basta cercarlo!"
NPC_BEFR_RESPONSE_681fcfe1-354a-4dc1-84a1-3aaea55e0fa2	"Meraviglioso! Mi accomodo da solo. Non badare al disordine: mi segue."
NPC_BEFR_RESPONSE_68ef03af-4d05-44ce-88b2-f419cf83dcf8	"Ho ho! Per tua fortuna, allora, ho portato sia ringraziamenti sia servigi."<x1/><x2/><x3/><x4/>"Viviamo un'ora strana, amico mio. Strade difficili, svolte insolite. Ed enigmi che non si risolveranno da soli. Ma non vedo l'ora di affrontarli insieme a te. Ripareremo ciò che possiamo, impareremo ciò che serve e, strada facendo, raccoglieremo qualche storia che valga la pena raccontare."
NPC_BEFR_RESPONSE_69279dbf-ca98-44eb-9a06-cdaff81d5570	"Ah! Occhio acuto, amico mio. Sì, contavo le tue buone azioni, e il numero è cresciuto proprio bene. Il villaggio aiutato, la strada resa più sicura, il giovane Armin sottratto sano e salvo al pericolo delle driadi... Ho ho! Un lavoro di ottima fattura."
NPC_BEFR_RESPONSE_6c23f8d1-5d1d-4f37-972f-b33c4cde0e6e	"Ho ho! Oh, ai miei tempi ho visto di molto peggio. La Corruzione è soltanto un'ombra, e le ombre passano quando la luce si sposta nel modo giusto."<x1/><x2/><x3/><x4/>*Solleva il coperchio di una scatola di latta piena di radici secche e ne ispeziona il contenuto canticchiando.*<x5/><x6/>"La Corruzione? Una ricetta antica quanto la rovina. Opera di Sylbos e di quelle Iniquità, quegli scellerati tentatori. Non c'è troppo da preoccuparsi."
NPC_BEFR_RESPONSE_6f48c351-b8bc-4a0d-99b4-1c2f7c0ad42a	"Ho ho! Eccellente. Com'è andata la prima avventura del virgulto?"
NPC_BEFR_RESPONSE_71f15e5c-8076-4343-9145-0b69cfb4be7e	"Te la concedo volentieri, amico mio. La fiducia è più leggera da portare quando è ben meritata."<x1/><x2/><x3/><x4/>"Viviamo un'ora strana, amico mio. Strade difficili, svolte insolite. Ed enigmi che non si risolveranno da soli. Ma non vedo l'ora di affrontarli insieme a te. Ripareremo ciò che possiamo, impareremo ciò che serve e, strada facendo, raccoglieremo qualche storia che valga la pena raccontare."
NPC_BEFR_RESPONSE_76a02089-0640-47ef-9442-0ab5d50a3e34	"Una driade, dici? Il giovanotto ha visto per la prima volta una di quelle maliarde della foresta! Doveva essere estasiato!"
NPC_BEFR_RESPONSE_781ba44a-0bac-4c1e-8056-67420ea0519d	"Temo che il villaggio, anzi, il mondo, stia vivendo un capitolo oscuro, amico mio. Quel furfante di Sylbos ci ha scatenato contro le forze più oscure di questo mondo e dell'altro. Quei diabolici goblin che vedi là fuori sono soltanto una parte del problema. La foresta stessa si è rivoltata contro di noi. Benedizioni su tutti noi, amico mio."
NPC_BEFR_RESPONSE_7b5e726e-257a-40b0-9603-d352db5602e1	"Ho ho! Mi dispiace che recuperarli ti abbia dato tanto da fare, amico mio. Di solito gli amici della foresta non sarebbero così aggressivi."<x1/><x2/>"Ma ultimamente c'è un'ombra sotto le foglie. I miei amici non cantano più come una volta."<x3/><x4/>"Molto tempo fa udii un racconto: questa foresta sarebbe il respiro di Ceres fatto verde, governato da nobili re nascosti nella corteccia e nelle radici."<x5/><x6/>"Ma ora qualcosa ha perso la via. È come se avessero dimenticato chi erano. Come foglie prese nella tempesta, che si rivoltano contro il vento..."<x7/><x8/>*Abbassa gli occhi, pensieroso; poi, all'improvviso, gli scintillano e il largo sorriso ritorna.*<x9/><x10/>"Ora basta malinconia! Una bella storia finisce sempre con un dono. Prendi queste pozioni, e che ti siano utili."<x11/><x12/>"Non sparire, mi raccomando! Al mio banco ti aspettano sempre un racconto caloroso e un tè ancora più caldo."
NPC_BEFR_RESPONSE_806f86ba-e7ec-4aa6-b4ec-026ca4029f45	"Scommetterei che col tempo cambierai musica. Sa sostenere il peso delle proprie parole. Una qualità rara."<x1/><x2/><x3/><x4/>*Si liscia le punte della barba e canticchia piano qualche battuta di una melodia nanica.*<x5/><x6/>"Di rado incontrerai un uomo migliore: il suo cuore tende alla Verità, alla Bellezza e al Bene. Meglio andare incontro agli altri con la mano aperta, dico sempre."
NPC_BEFR_RESPONSE_81892444-4b76-4483-a6c4-566bd9705eda	"Aspettare? Ho ho! No, amico, fare ciò che è giusto, anche quando non fa rumore."
NPC_BEFR_RESPONSE_8201932b-cb75-41ca-ac7f-2eeff90df1ef	"Bene, bene... aiutalo, e quando tornerai da me troveremo qualcosa che ripaghi il tuo disturbo."
NPC_BEFR_RESPONSE_8b69c4ea-53b8-4fc6-ada2-97f31be76df2	"Ho ho! Questo è lo spirito giusto, amico mio. Potresti ancora sorprenderti. Buona fortuna!"
NPC_BEFR_RESPONSE_8d260c3e-d0b5-4e77-9103-0d84ac3c45d9	"Ho ho! Grazie, amico. Dormirò sonni tranquilli sapendo che i miei vecchi compagni torneranno presto da me."
NPC_BEFR_RESPONSE_8dee24c4-b506-40fc-ad7e-0791081a3851	"Ho ho! Non è un caso disperato! Lo definirei un modello di speranza: ha soltanto bisogno di una mano."<x1/><x2/><x3/><x4/>*Befr allarga le mani, disegnando nell'aria fra voi i contorni del compito.*<x5/><x6/>"Aiutalo a riparare il recinto e a riportarci dentro le pecore. Mostra un po' di carità a quell'anima fiduciosa, amico mio, e avrai tutta la mia gratitudine."
NPC_BEFR_RESPONSE_9356993d-f18e-4779-81d3-e5684a44ac8c	"Ho ho! Non giudicare mai un'anima dall'espressione del viso, amico mio."<x1/><x2/><x3/><x4/>*Befr posa le mani intrecciate sulla bisaccia; ha uno sguardo affettuoso e la sua voce assume la dolce cadenza di un narratore.*<x5/><x6/>"La speranza si nasconde anche negli angoli più impensati, amico mio. Che lui o tu riusciste a vederla o meno, c'era una via per lui e per il suo gregge... e quella speranza eri tu. Dove sembrava non esserci speranza, alla fine è tornata la fiducia. Ho ho!"
NPC_BEFR_RESPONSE_95d2f952-f458-4d26-945b-14da4c995c4b	"Ho ho! Mi piace vagabondare, ma sempre con uno scopo, amico. Sempre con uno scopo!"<x1/><x2/><x3/><x4/>*Apre la chiusura di una custodia d'ottone appesa al fianco del carro e posa una fiala luminosa su una cassa.*<x5/><x6/>"Ah, ma io sono soltanto un umile mercante, amico mio. Eppure vedo qualcosa di raro in te. Un cuore buono, e una parte da svolgere nella tempesta che si avvicina. Ti darò l'aiuto che posso: merci, consigli, forse qualche comodità per questa strana nuova casa."
NPC_BEFR_RESPONSE_970a2896-1a89-4e64-86b5-0f06a5616a6c	"Ho ho! Sua madre era piuttosto sconvolta. Sosteneva che fosse colpa mia, che i miei racconti avessero convinto il bambino di poter diventare un avventuriero anche lui. È filato dritto nella foresta!"
NPC_BEFR_RESPONSE_98ab2fe7-1bfe-4ffa-a235-0ae9edcbc33e	"Quasi tutti a Mirkea ne conoscono i nomi, sì, ma sono meno quelli che li ascoltano. Sussurrano attraverso le virtù e ci guidano nei silenzi. Li hai incontrati, anche senza rendertene conto."
NPC_BEFR_RESPONSE_9a2f86ea-09f1-4c0e-86f8-b2ebf1e6f46f	"Il disegno affiora come la luce del mattino fra le foglie. Credo che riuscirai a scorgerlo."
NPC_BEFR_RESPONSE_a2b9ea84-6c1c-47ed-9331-a6b874a4c2d4	"Oho, attenzione. Un corpo grande non promette per forza un gran pugno. A volte è soltanto la natura che fa spazio a un cuore generoso."<x1/><x2/><x3/><x4/>"I golem sono un popolo curioso e meraviglioso. Immagina, amico mio: nessuna ombra della fine alle tue spalle, nessun piccolo dolore del tempo che ti sussurra nelle ossa. La loro magia si affievolisce, sì, ma loro non lo sentono. Basilton è ancora più singolare. È più vecchio di me, e si regge ancora in piedi dopo l'equivalente di molte vite di golem."
NPC_BEFR_RESPONSE_a44308ff-3ce2-4dad-aea7-326cad78ecc7	"Allora cerchi il tipo sbagliato di straordinarietà. Certe meraviglie sussurrano."<x1/><x2/><x3/><x4/>"Ho ho! Una volta mi sono spinto un po' troppo lontano e mi sono ritrovato vicino a un'assemblea della gente della foresta. Per puro caso, naturalmente. Nessuno si era accorto del vecchio Befr, e la curiosità è una capretta testarda, così sono rimasto ad ascoltare. Pareva una questione di disciplina, e chi c'era al centro? La nostra cara Myrll. Aveva protestato perché Ceres permetteva di cacciare un maggior numero di piccole prede. Immagina, amico mio. Una driade che si oppone alla volontà di Ceres. Davvero curioso."
NPC_BEFR_RESPONSE_a53f4586-1e90-4d18-9d0e-b62de550e5f3	"Oho! Allora prendi almeno questo: chi non si ferma mai a guardare i fiori dimentica perché la strada conta."
NPC_BEFR_RESPONSE_a58f9b2f-e31b-4514-8779-ab6c9ebf54e1	"Ho ho! Allora mettiamoci all'opera, amico mio. Il buon lavoro aspetta mani volenterose."
NPC_BEFR_RESPONSE_a8e5ef1c-8f49-49e6-a7b7-61fc0fa3f633	"Oh, sì! Ecco, vedi, amico mio, pare che abbia lasciato fuori posto alcuni dei miei attrezzi più cari. Sono indispensabili per il mio mestiere."
NPC_BEFR_RESPONSE_a99cb744-65bc-4f36-8011-aec5a95afe5b	"Ho ho! Myrll è un'anima cara. Parla piano, sì, ed è timida come una foglia giovane sotto le intemperie, ma ha calore dentro di sé. Mi fa piacere che sia venuta con noi, amico mio. Un cuore buono è un'aggiunta tutt'altro che trascurabile."
NPC_BEFR_RESPONSE_abb0e7ae-5a38-4b18-9131-d387436f2a9b	"Ho ho! Imprudente? No. Fortunato."<x1/><x2/>*Befr alza una mano, con fermezza ma senza durezza.*<x3/><x4/>"È fuggito con la pelle intatta, e non è una vittoria da poco."<x5/><x6/><x7/><x8/>"I goblin l'hanno trascinato oltre il limitare della foresta, se il racconto è vero."<x9/><x10/>*Befr si raddrizza e ritrova la sua vivacità, quasi avesse deciso quale piega dare alla giornata.*<x11/><x12/>"Significa che abbiamo del lavoro da fare, amico mio."<x13/><x14/>*Batte due dita l'una contro l'altra, contando passaggi che soltanto lui vede.*<x15/><x16/>"Recuperiamo il fertilizzante, quel carico rubato, e rimettiamo le cose a posto per Basilton."
NPC_BEFR_RESPONSE_aeb14790-2342-4fd7-89a6-78db90e5cc16	"Ma posso unirmi alla tua piccola compagnia. Posso raggiungerti a casa tua, al Santuario!"
NPC_BEFR_RESPONSE_b01a12e8-1b06-48e9-8de0-22a1161a1a74	"Ah, amico mio... chi fabbrica attrezzi lo impara presto."<x1/><x2/>*La sua voce rimane gentile, ma non cede.*<x3/><x4/>"Certi lavori sono noiosi, ma necessari. Basilton non dovrebbe soffrire per la nostra impazienza."
NPC_BEFR_RESPONSE_b29534e5-b8d6-44fa-98bd-4d55153b2107	"Voglio che tu costruisca, amico mio! Muri solidi e un vero tetto sopra la testa. Basta dormire in tenda con il vecchio Befr a vegliare su di te."<x1/><x2/><x3/><x4/>*Befr posa le mani sulla bisaccia e guarda il tuo accampamento con quieta soddisfazione.*<x5/><x6/>"Avanti allora, amico mio, costruisciti una vera casa. Se ti manca il legno, dovrai tornare nelle terre selvagge a raccoglierne. Nessun problema per te, mio abilissimo compagno. Quando hai finito non occorre tornare a riferirmelo. Ammirerò il tuo bel lavoro dal mio umile carro e sorriderò fra me."
NPC_BEFR_RESPONSE_b2f3178c-934e-4f11-82cf-1a2216503e9d	"Magnifico! Un cuore in sintonia con il ritmo dei tempi lunghi. Più raro di quanto si pensi."
NPC_BEFR_RESPONSE_b30a3865-62e5-4d10-a67e-099b532cd81c	"Oho, non precipitiamo i giudizi. Un ramo può piegarsi e restare saldo. Le driadi non sono deboli soltanto perché non sferragliano come un'armatura."<x1/><x2/><x3/><x4/>"Myrll è speciale, sai. In modo discreto, bada bene, senza arrivare in marcia fra stendardi e fanfare. È più vicina a noi della maggior parte delle driadi. Molte della sua specie sembrano così lontane che potrebbero già avere un piede nel regno di Lumen."
NPC_BEFR_RESPONSE_b3595b77-471a-436d-ac3c-b7a36c9e35a2	"Una triste verità, amico mio. La corruzione ha reso pericoloso avvicinarle, ma anche in tempi più miti le driadi tendevano raramente la mano ai mortali."<x1/><x2/><x3/><x4/>"Ho ho! Una volta mi sono spinto un po' troppo lontano e mi sono ritrovato vicino a un'assemblea della gente della foresta. Per puro caso, naturalmente. Nessuno si era accorto del vecchio Befr, e la curiosità è una capretta testarda, così sono rimasto ad ascoltare. Pareva una questione di disciplina, e chi c'era al centro? La nostra cara Myrll. Aveva protestato perché Ceres permetteva di cacciare un maggior numero di piccole prede. Immagina, amico mio. Una driade che si oppone alla volontà di Ceres. Davvero curioso."
NPC_BEFR_RESPONSE_ba11cf6c-db0c-4bab-91c5-b1fda849e436	"Ho ho! Grazie, amico mio. Un simile entusiasmo fa bene a un cuore vecchio!"<x1/><x2/><x3/><x4/>*Befr chiude gli occhi e inspira lentamente, con affetto, come se stesse per narrare una vecchia storia prediletta.*<x5/><x6/>"Non è affatto per me, amico mio! È per qualcuno di molto più meritevole. Appena fuori dal paese c'è un pastore fiducioso, uno degli ultimi che ci restano, a vegliare sul suo prezioso gregge. Oh, ma ha i recinti rotti e le pecore sparse per i campi. Mi duole vederlo così... e ne soffre anche il villaggio, perché quelle pecore tengono al caldo i nostri rifugiati nelle notti fredde."
NPC_BEFR_RESPONSE_bbd89735-8960-4855-9cdf-888331169dd2	"Ho ho! Necessità, dovere, destino: chiama l'incudine come vuoi. Se il lavoro è ben fatto, loderò comunque la mano che l'ha compiuto."<x1/><x2/><x3/><x4/>"Forse non ne vedi ancora l'intero disegno. Eppure hai fatto più di quanto pensi. Fidati del vecchio Befr. Questi occhi hanno visto molte strade, e sanno ancora riconoscere un viandante che valga la pena seguire. Quando ti ho visto la prima volta, ho scorto una promessa. Ma non mi aspettavo che la mantenessi così presto. Ecco perché ti ho raggiunto al Santuario. Earlwood era in buone mani."
NPC_BEFR_RESPONSE_c1eb73b8-f8c9-4ed3-97f0-62fc9703b544	"Bello, vero? Una parola gentile è un piccolo seme, ma può mettere radici profonde."
NPC_BEFR_RESPONSE_c3c13920-fa5c-4e27-b030-f2be754e130f	"Ho ho! Un gran bel divertimento, vero? Costruire mi rallegra sempre la giornata. Buona fortuna!"
NPC_BEFR_RESPONSE_c78b2c97-ef07-48d4-92bc-daf802f9d5c9	"Ho ho! Pericolo? Non per il vecchio Befr! Ma se gli alberi sussurrano il mio nome e gli scoiattoli mi devono dei favori!"<x1/><x2/>"Ma ultimamente c'è un'ombra sotto le foglie. I miei amici non cantano più come una volta."<x3/><x4/>"Molto tempo fa udii un racconto: questa foresta sarebbe il respiro di Ceres fatto verde, governato da nobili re nascosti nella corteccia e nelle radici."<x5/><x6/>"Ma ora qualcosa ha perso la via. È come se avessero dimenticato chi erano. Come foglie prese nella tempesta, che si rivoltano contro il vento..."<x7/><x8/>*Abbassa gli occhi, pensieroso; poi, all'improvviso, gli scintillano e il largo sorriso ritorna.*<x9/><x10/>"Ora basta malinconia! Una bella storia finisce sempre con un dono. Prendi queste pozioni, e che ti siano utili."<x11/><x12/>"Non sparire, mi raccomando! Al mio banco ti aspettano sempre un racconto caloroso e un tè ancora più caldo."
NPC_BEFR_RESPONSE_cc0f1f86-0bea-4885-80df-e8dbbc5f6371	"Il vecchio Sylbos vuole riscrivere il mondo con il proprio inchiostro. Ma l'inchiostro cola, amico, e le pagine si voltano."<x1/><x2/><x3/><x4/>*Sfiora un sonaglio a vento appeso alla tenda e lo guarda oscillare.*<x5/><x6/>"Ho ho! I tempi possono essere buoni o cattivi. Ma finché ci sarà chi vuole perseguire il Bene, i tempi tenderanno sempre a migliorare, con abbastanza anni a disposizione. Quando hai vissuto quanto me, scorgi il disegno in tutto questo. I Principi Primi, che ci guidano avanti in silenzio."
NPC_BEFR_RESPONSE_d1084584-9e44-4b5f-aa06-170a1206a8c9	"E lo fai bene. C'è chi mena colpi alla cieca contro i guai. Tu, amico mio, hai cominciato a colpire dove conta."<x1/><x2/><x3/><x4/>"Forse non ne vedi ancora l'intero disegno. Eppure hai fatto più di quanto pensi. Fidati del vecchio Befr. Questi occhi hanno visto molte strade, e sanno ancora riconoscere un viandante che valga la pena seguire. Quando ti ho visto la prima volta, ho scorto una promessa. Ma non mi aspettavo che la mantenessi così presto. Ecco perché ti ho raggiunto al Santuario. Earlwood era in buone mani."
NPC_BEFR_RESPONSE_d191720f-dba3-4b7c-b6a6-75b4b4b45e44	"Ho ho! Oh, il ragazzo cerca soltanto di essere all'altezza dell'uomo che sogna di diventare. Non è splendido?"<x1/><x2/>"Ma dovremmo andare a prenderlo. È passato un po' di tempo, e sua madre ne ha avuto abbastanza per calmarsi."<x3/><x4/>"Se sei in giro per la foresta e lo vedi, mandalo a casa."
NPC_BEFR_RESPONSE_d62c145a-95e0-4a57-9621-abed478fa6d3	"Si diffonde, sì. Ma certe tempeste annegano la foresta, altre si limitano ad annaffiare le radici."<x1/><x2/><x3/><x4/>*Sfiora un sonaglio a vento appeso alla tenda e lo guarda oscillare.*<x5/><x6/>"Ho ho! I tempi possono essere buoni o cattivi. Ma finché ci sarà chi vuole perseguire il Bene, i tempi tenderanno sempre a migliorare, con abbastanza anni a disposizione. Quando hai vissuto quanto me, scorgi il disegno in tutto questo. I Principi Primi, che ci guidano avanti in silenzio."
NPC_BEFR_RESPONSE_d74d93e3-02d2-47f3-8699-5f10d0c9b181	"Oho, non è cosa da poco. La gente della foresta è legata strettamente a Ceres. Sentirne la volontà e avere comunque il coraggio di opporvisi? Richiede più forza di quanto molti immaginino."
NPC_BEFR_RESPONSE_ddedde27-60ef-473a-83e5-3373079b6767	"Semplicissimo. Apri il tuo bel menu di costruzione, vai a Strutture e seleziona una fondazione. I muri devono essere collegati alle fondamenta, quindi costruisci prima quelle. Dopo, il mondo è tuo!"
NPC_BEFR_RESPONSE_e0161d95-8915-4792-96ee-879305bdb806	"Ho ho! Splendido, amico mio! Vai da lui, poi torna quando avrai finito e parleremo ancora."
NPC_BEFR_RESPONSE_e3ab8df8-573f-4caf-b10d-8ed971832a91	"Te, amico mio. Me. Tutti noi. Ci vogliono asserviti, con i loro desideri al posto della nostra volontà. Attraverso di noi, questo mondo meraviglioso sarà tutto loro."
NPC_BEFR_RESPONSE_e3de17ab-cb4d-4431-8007-2f4c1a57441e	"Ah, lo vedi anche tu. C'è in lui una saldezza che dà stabilità a tutta una stanza, anche quando canta."<x1/><x2/><x3/><x4/>*Si liscia le punte della barba e canticchia piano qualche battuta di una melodia nanica.*<x5/><x6/>"Di rado incontrerai un uomo migliore: il suo cuore tende alla Verità, alla Bellezza e al Bene. Meglio andare incontro agli altri con la mano aperta, dico sempre."
NPC_BEFR_RESPONSE_e44d7c2a-6df6-4a6a-9b19-99e1d867b9d9	*Befr scoppia in una risata fragorosa.*<x1/><x2/>"Ho ho! Che splendida notizia, amico mio. Non vedo l'ora di sentire i racconti del giovanotto."
NPC_BEFR_RESPONSE_e74ee320-9eb1-486c-bd86-f22a0cb40408	"Ho ho! Le montagne sono soltanto vecchi giganti che hanno imparato a stare seduti. Quassù c'è ancora molto che valga la pena ascoltare nel vento."<x1/><x2/><x3/><x4/>*Volge il viso al vento, con gli occhi socchiusi.*<x5/><x6/>"Sento la magia scorrere nell'aria, qui, e proprio accanto abbiamo delle enigmatiche strutture degli Antichi. Che meraviglia! Faustas adorerebbe questo posto."
NPC_BEFR_RESPONSE_e8e76f6e-41e3-4bec-b8f2-e55453c2c7da	"Certo, certo! Per ciascuno di noi la strada curva a modo suo."
NPC_BEFR_RESPONSE_e9434b8f-c096-4578-a111-efd6a47b51ad	"Ah, un numero perduto nella polvere della strada. Risparmiamo sia la mia età sia la sua, eh? Ho ho!"<x1/><x2/><x3/><x4/>"Lascia che ti racconti una storia, amico mio. Ho conosciuto Basilton negli anni dei miei vagabondaggi, quando la barba era più corta e i miei stivali due volte più sciocchi. Ero appena stato in visita dagli elfi, se la memoria non m'inganna, quando l'aria della foresta si fece dolce. Fiori, capisci. Non comuni corolle sul ciglio della strada. Qualcosa di intenso e insolito. Seguii il profumo, come ogni sciocco assennato, e trovai un giardino così bello da dimenticare del tutto la strada. Poi il terreno si mosse, un'aiuola si sollevò e Basilton si alzò accanto a me. Lodai il suo giardino. Lui mi ascoltò con gentilezza. E fu tutto: un'amicizia piantata con un complimento sincero."
NPC_BEFR_RESPONSE_eb7b9d30-d3d5-4914-b397-4960295f85bf	"Era quasi arrivato nei pressi di Earlwood, amico mio."<x1/><x2/>*Fa un gesto verso l'esterno, tracciando una linea invisibile come se fosse una strada.*<x3/><x4/><x5/><x6/>"I goblin l'hanno trascinato oltre il limitare della foresta, se il racconto è vero."<x7/><x8/>*Befr si raddrizza e ritrova la sua vivacità, quasi avesse deciso quale piega dare alla giornata.*<x9/><x10/>"Significa che abbiamo del lavoro da fare, amico mio."<x11/><x12/>*Batte due dita l'una contro l'altra, contando passaggi che soltanto lui vede.*<x13/><x14/>"Recuperiamo il fertilizzante, quel carico rubato, e rimettiamo le cose a posto per Basilton."
NPC_BEFR_RESPONSE_ec4a1669-ee15-4f41-94af-61f212a8cf71	"Oh, non saprei nemmeno dirlo! Sono tutti così arrabbiati, non vogliono più nemmeno prendere il tè. Non riesco a immaginare cosa abbia fatto per irritarli tanto."
NPC_BEFR_RESPONSE_ecb950b7-b0e6-4a86-871a-8965447fd7a2	"Magnifico! Le hai dato un posto in cui stare, ed è una cosa davvero bella."<x1/><x2/><x3/><x4/>"Myrll è speciale, sai. In modo discreto, bada bene, senza arrivare in marcia fra stendardi e fanfare. È più vicina a noi della maggior parte delle driadi. Molte della sua specie sembrano così lontane che potrebbero già avere un piede nel regno di Lumen."
NPC_BEFR_RESPONSE_f60cf99a-18a2-4bc4-8db8-58867b0a2872	"Ogni cosa fiorisce a suo tempo, come l'alba che avanza lenta sulle colline di Mirkea."
NPC_BEFR_RESPONSE_fb5532df-636f-4228-9a3a-3d8709fce572	"Sì! Proprio così, amico mio."<x1/><x2/><x3/><x4/>*Befr allarga le mani, disegnando nell'aria fra voi i contorni del compito.*<x5/><x6/>"Aiutalo a riparare il recinto e a riportarci dentro le pecore. Mostra un po' di carità a quell'anima fiduciosa, amico mio, e avrai tutta la mia gratitudine."
NPC_BEFR_RESPONSE_fbd78655-22ef-4285-bf7e-5e4fc3f5730b	"Mi ferisci, amico. Devo ai nani molte delle mie ore migliori, e non parlo soltanto di bevute."<x1/><x2/><x3/><x4/>*Srotola una mappa segnata dall'uso e picchietta su un sentiero tracciato con inchiostro sbiadito.*<x5/><x6/>"Lo conosco da molti anni. L'ho incontrato la prima volta che è venuto a Earlwood, e per un periodo abbiamo viaggiato insieme. Oh, quanto amo le sue canzoni. I nani sono compagni di viaggio davvero rinvigorenti, non trovi?"
NPC_BEFR_RESPONSE_fe9e703f-264a-40c4-855a-7e45a3553512	"Ho ho! Allora nel mondo c'è una luce in più. È un conforto."
NPC_BEFR_TITLE	Il Mercante Itinerante
NPC_HEIMENTHALDRIK_GREETING_1153ff1b-94a1-4891-8b30-b7626a9e7a69	"Ah. Eccoti qua. Bel posto che hai, amico. Quieto quanto basta per pensare, solido quanto basta per i guai. Un buon rifugio, direi."
NPC_HEIMENTHALDRIK_GREETING_3db15d7f-bdac-4f33-831a-783af4c99f4f	*Heimen si illumina mentre ti avvicini.*<x1/><x2/>"Eh sì, rieccoti. Come va?"
NPC_HEIMENTHALDRIK_GREETING_45064d29-ef0c-4fff-8384-64d1c6c501da	*Heimen lascia uscire un lungo respiro; la tensione gli abbandona le spalle, anche se il cuore continua a martellare.*<x1/><x2/>"Per la pietra e il canto, c'è mancato poco. Hai tenuto duro. Mi aspettavo guai, non un bruto del genere. La corruzione ha sentito il rito e ha risposto coi denti."
NPC_HEIMENTHALDRIK_GREETING_52e9818e-7490-4b8b-bdbf-4ad42a5dc519	*Heimen fissa il tronco in silenzio, con la fronte aggrottata, assorto nei pensieri.*
NPC_HEIMENTHALDRIK_GREETING_9bb2be67-4786-48fa-bbd6-38206ba506da	"Ah. Finalmente qua. Ho letto tutte le tavolette, piano e con cura. C'è una pista, netta come un segno di scalpello."
NPC_HEIMENTHALDRIK_GREETING_c3f8b9c1-23a7-41b2-bdf7-97fa7c2ea3f9	*Sorride apertamente, a braccia conserte, come un bardo che saluta un vecchio amico.*<x1/><x2/>“Salute a te, straniero! Un po' lontani dalla pietra sicura, eh? Che storia ti porta a vagar per boschi maledetti?”
NPC_HEIMENTHALDRIK_GREETING_f2e134e0-2071-4d90-9076-c307bcda4661	*Heimen è assorto nei pensieri mentre ti avvicini; poi ti nota e il viso gli si apre in un sorriso ampio e luminoso.*<x1/><x2/>"Ah. Di nuovo qua, amico. Ho un favore da chiederti. Continuo a rigirar nella testa questa corruzione, ma è una vena difficile da leggere. Se vogliamo combatterla, dobbiamo conoscerne l'origine e la natura. Chiare come parole sulla pagina."
NPC_HEIMENTHALDRIK_PLAYER_0056fc6b-fc5b-4e86-8cac-1dc4a504406f_BASE	Perché credi che gli spiriti della foresta difendano le rovine?
NPC_HEIMENTHALDRIK_PLAYER_01e38dda-5378-4e85-bca0-7dd5a8d59480_HEROIC	Sono d'accordo, dobbiamo capire di più. Tu cosa ne pensi?
NPC_HEIMENTHALDRIK_PLAYER_01e38dda-5378-4e85-bca0-7dd5a8d59480_JOKER	D'accordo, dobbiamo capirci di più. Qualche idea brillante?
NPC_HEIMENTHALDRIK_PLAYER_01e38dda-5378-4e85-bca0-7dd5a8d59480_SCHOLAR	Concordo, occorre approfondire. Quali elementi puoi offrirci?
NPC_HEIMENTHALDRIK_PLAYER_01e38dda-5378-4e85-bca0-7dd5a8d59480_STOIC	D'accordo. Dobbiamo capire di più. Idee?
